tick,cmd_0,cmd_1,cmd_2,ang_vel_0,ang_vel_1,ang_vel_2,proj_grav_0,proj_grav_1,proj_grav_2,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,vel_12,vel_13,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13
144,0.0,0.0,0.0,0.0022252947,0.01211913,0.003327034,0.01125349,0.012233832,-0.99986184,-0.009782101,0.004411536,0.008631266,0.010549325,-0.00095902954,-0.0090148775,-0.008631266,-0.010165713,-0.016687114,-0.022824902,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,0.34027618,-0.044251163,-0.085755706,-0.17059587,-0.043640804,-0.5117876,-0.00030518044,-0.085755706,0.34027618,-0.020813307,0.20611887,-0.0007629511,-0.0007629511,-0.0053406577,-0.0520259,-0.1202659,-0.053234316,0.6059643,-1.043438,-0.047404956,0.06277927,-0.089273036,-0.31985706,0.00734266,0.20720302,-0.22521678,-0.037768755,-0.0071748197
145,0.0,0.0,0.0,-0.0043196897,0.015391623,0.0065995264,0.01125349,0.012233832,-0.99986184,-0.009782101,0.0047951476,0.008631266,0.010549325,-0.00095902954,-0.0090148775,-0.0090148775,-0.010165713,-0.016687114,-0.022824902,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.085755706,0.03387503,0.08514534,-0.17059587,-0.087953,-0.34088656,-0.085755706,-0.17059587,-0.00030518044,-0.058411535,-0.010070954,-0.0007629511,-0.0007629511,-0.0007629511,-0.046341702,-0.12027469,-0.04706438,0.6132545,-1.0536914,-0.03928374,0.056053497,-0.081503645,-0.30802274,-0.004904061,0.1990612,-0.22032338,-0.0384726,0.0017973632
146,0.0,0.0,0.0,0.001134464,0.0055741454,5.454154e-05,0.01125349,0.012233832,-0.99986184,-0.009782101,0.004411536,0.008631266,0.010549325,-0.00095902954,-0.0090148775,-0.008631266,-0.010165713,-0.016687114,-0.023208514,0.0028770885,-0.017454337,-0.008631266,-0.0036443123,0.1699855,-0.12237736,0.25543603,0.08514534,0.027527276,-0.085755706,-0.17059587,-0.085755706,-0.085755706,-0.04901198,-0.0087281605,-0.0007629511,-0.0007629511,-0.0007629511,-0.046599098,-0.11444494,-0.052542426,0.6089314,-1.0799415,-0.039692674,0.052777715,-0.094288036,-0.3103979,-0.0014122915,0.20017496,-0.21419595,-0.044282407,0.0042592436
147,0.0,0.0,0.0,4.363323e-05,0.0044833147,-0.0032179507,0.01125349,0.012233832,-0.99986184,-0.009782101,0.004411536,0.008247654,0.010549325,-0.00095902954,-0.0090148775,-0.008631266,-0.010165713,-0.016687114,-0.023208514,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,0.00701915,-0.00030518044,-0.17059587,-0.063782714,-0.085755706,-0.00030518044,-0.00030518044,-0.25604638,-0.03558404,-0.0060425727,-0.0007629511,-0.0007629511,-0.0007629511,-0.050316527,-0.1133185,-0.038147293,0.6200037,-1.0746293,-0.035092857,0.034586392,-0.08328299,-0.29992634,-0.014390122,0.20109056,-0.21655184,-0.045328356,0.010483265
148,0.0,0.0,0.0,-0.0010471975,0.002301653,-0.00212712,0.01125349,0.012233832,-0.99986184,-0.009782101,0.0047951476,0.008631266,0.010549325,-0.00095902954,-0.0090148775,-0.008631266,-0.010165713,-0.016687114,-0.023208514,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.1699855,0.13458458,0.1699855,0.08514534,0.00067139696,-0.17059587,0.34027618,-0.00030518044,-0.085755706,0.067811094,-0.055725947,-0.0007629511,-0.0007629511,-0.0007629511,-0.053119063,-0.10734758,-0.044807106,0.6040541,-1.0642331,-0.033196505,0.033057474,-0.09754166,-0.30835718,-0.008777088,0.21479188,-0.20480004,-0.039825313,0.007894993
149,0.0,0.0,0.0,0.001134464,0.0012108221,-0.0043087816,0.01125349,0.012233832,-0.99986184,-0.009782101,0.0047951476,0.008247654,0.010549325,-0.0005754177,-0.0090148775,-0.008631266,-0.010165713,-0.016687114,-0.023208514,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.25604638,-0.06561379,-0.085755706,0.08514534,0.010070954,0.1699855,0.34027618,0.25543603,-0.25604638,-0.14569314,0.14166476,-0.0007629511,-0.0007629511,-0.0007629511,-0.05718945,-0.10195145,-0.02766274,0.61054367,-1.0675931,-0.021038596,0.01733847,-0.08043847,-0.3218264,0.026879352,0.19434592,-0.20876142,-0.040764242,0.014529809
150,0.0,0.0,0.0,-0.0043196897,-0.0053341626,0.0011453723,0.01125349,0.012233832,-0.99986184,-0.010165713,0.0047951476,0.008631266,0.010549325,-0.00095902954,-0.0090148775,-0.0090148775,-0.010165713,-0.016687114,-0.023208514,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.085755706,-0.12115663,-0.085755706,-0.34088656,-0.09063859,0.1699855,-0.085755706,-0.085755706,-0.085755706,-0.116151676,-0.036926832,-0.0007629511,-0.0007629511,-0.0007629511,-0.0490513,-0.10479835,-0.024486538,0.6118142,-1.0427704,-0.030515116,0.022725485,-0.08081995,-0.29736647,-0.0018073968,0.20525077,-0.2150015,-0.04972472,0.003028527
151,0.0,0.0,0.0,4.363323e-05,0.00011999139,0.003327034,0.01125349,0.012233832,-0.99986184,-0.010165713,0.0047951476,0.008631266,0.010549325,-0.0005754177,-0.0090148775,-0.0090148775,-0.010165713,-0.016687114,-0.023208514,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.085755706,0.029602503,0.34027618,0.08514534,0.071839474,-0.17059587,-0.085755706,-0.085755706,-0.085755706,-0.030212864,-0.055725947,-0.0007629511,-0.0007629511,-0.0007629511,-0.04408493,-0.107174754,-0.043118417,0.59837353,-1.052949,-0.032606985,0.038572557,-0.09106131,-0.3121823,-0.015412243,0.1944283,-0.2133392,-0.041724794,0.009753898
152,0.0,0.0,0.0,-0.003228859,-0.007515824,5.454154e-05,0.01125349,0.012233832,-0.99986184,-0.009782101,0.0047951476,0.008631266,0.010549325,-0.0005754177,-0.0090148775,-0.0090148775,-0.010165713,-0.016687114,-0.023208514,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.17059587,-0.015564202,0.1699855,-0.00030518044,-0.0046997787,-0.00030518044,-0.085755706,-0.085755706,-0.085755706,0.10272373,-0.0651255,-0.0007629511,-0.0053406577,-0.0007629511,-0.045500062,-0.11176646,-0.03459303,0.6060554,-1.0505347,-0.03557011,0.042635493,-0.0926584,-0.29750872,-0.031686965,0.19457516,-0.20935518,-0.04065291,0.004778549
153,0.0,0.0,0.0,-0.003228859,-0.003152501,-0.0010362893,0.01125349,0.012233832,-0.99986184,-0.009782101,0.0047951476,0.008631266,0.010549325,-0.0005754177,-0.008631266,-0.0090148775,-0.010165713,-0.016303502,-0.023592126,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.085755706,-0.063782714,-0.00030518044,0.34027618,0.032898452,0.08514534,-0.00030518044,-0.25604638,-0.00030518044,0.06243992,0.0664683,-0.0007629511,-0.0007629511,-0.0007629511,-0.050274357,-0.11174747,-0.03381409,0.60605025,-1.0476966,-0.03731631,0.04394857,-0.09740865,-0.3052527,-0.01628155,0.19288181,-0.20391849,-0.035216738,-0.0042334795
154,0.0,0.0,0.0,-0.0043196897,-0.004243332,-0.0043087816,0.01125349,0.012233832,-0.99986184,-0.009782101,0.0047951476,0.008631266,0.010549325,-0.0005754177,-0.0090148775,-0.008631266,-0.010165713,-0.016687114,-0.023592126,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.17059587,-0.12176699,-0.34088656,-0.25604638,-0.10272373,-0.085755706,-0.17059587,0.1699855,-0.17059587,-0.07049668,-0.012756542,-0.0007629511,-0.0007629511,-0.0007629511,-0.054485217,-0.114237964,-0.025484435,0.6192543,-1.0516293,-0.034078207,0.038682215,-0.08331111,-0.299342,-0.021406906,0.20401065,-0.21252614,-0.043332472,0.002565965
155,0.0,0.0,0.0,-0.003228859,0.00011999139,0.0044178646,0.01125349,0.012233832,-0.99986184,-0.009782101,0.0047951476,0.008631266,0.010549325,-0.0005754177,-0.0090148775,-0.0090148775,-0.010165713,-0.016303502,-0.023975737,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.17059587,-0.14068818,0.08514534,0.34027618,-0.057068743,0.25543603,-0.34088656,0.1699855,0.4257267,-0.034241244,0.09332418,-0.0007629511,-0.0007629511,-0.0007629511,-0.04513304,-0.1164673,-0.050264418,0.5872727,-1.0619226,-0.032991637,0.06606572,-0.10173486,-0.33363265,0.0033764716,0.17139308,-0.2101934,-0.032341886,0.0030593872
156,0.0,0.0,0.0,0.001134464,0.00011999139,5.454154e-05,0.01125349,0.012233832,-0.99986184,-0.009782101,0.0047951476,0.008631266,0.010549325,-0.0005754177,-0.0090148775,-0.008631266,-0.010549325,-0.016687114,-0.023975737,0.0024934767,-0.017454337,-0.0090148775,-0.0032607005,-0.00030518044,0.06317235,0.1699855,0.25543603,-0.0664683,-0.17059587,-0.17059587,-0.25604638,-0.25604638,-0.04901198,-0.020813307,-0.0007629511,-0.0007629511,-0.0007629511,-0.03998673,-0.109383434,-0.03137488,0.61567205,-1.0701623,-0.03969906,0.04373937,-0.0889615,-0.29348344,-0.01640021,0.18885185,-0.21057445,-0.04230912,0.00081548095
157,0.0,0.0,0.0,-0.0021380284,-0.0064249933,0.0055086953,0.01125349,0.012233832,-0.99986184,-0.009782101,0.0047951476,0.008631266,0.010549325,-0.0001918059,-0.0090148775,-0.008631266,-0.010165713,-0.016687114,-0.023975737,0.0024934767,-0.017454337,-0.008631266,-0.0032607005,0.1699855,-0.057068743,0.08514534,0.08514534,0.18329138,0.51117724,-0.085755706,0.1699855,0.08514534,0.010070954,-0.15643549,-0.0007629511,-0.0007629511,-0.0007629511,-0.04380539,-0.120004624,-0.048921145,0.5934549,-1.0828905,-0.02871928,0.049419858,-0.099623814,-0.31066832,0.0067715035,0.21126646,-0.19563863,-0.047314353,0.0010063499
158,0.0,0.0,0.0,4.363323e-05,-0.004243332,5.454154e-05,0.01125349,0.012233832,-0.99986184,-0.009782101,0.0047951476,0.008631266,0.010549325,-0.0005754177,-0.0090148775,-0.008631266,-0.010549325,-0.016687114,-0.023975737,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.34027618,-0.025940338,-0.25604638,-0.17059587,-0.08123903,-0.00030518044,-0.085755706,-0.00030518044,-0.17059587,-0.07989624,-0.09735256,-0.0007629511,-0.0007629511,-0.0007629511,-0.04655695,-0.11384049,-0.032717574,0.6208622,-1.0794716,-0.039085757,0.03930562,-0.09075746,-0.28589904,-0.003481437,0.22973931,-0.20896395,-0.051519204,-0.0059914887
159,0.0,0.0,0.0,-0.003228859,-0.0020616702,-0.0032179507,0.01125349,0.012233832,-0.99986184,-0.009782101,0.0047951476,0.008631266,0.010549325,-0.0001918059,-0.0090148775,-0.008631266,-0.010549325,-0.016303502,-0.023975737,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.17059587,0.13214312,0.1699855,0.1699855,0.101380944,-0.17059587,0.4257267,0.25543603,0.08514534,-0.07989624,-0.047669183,-0.0007629511,-0.0007629511,-0.0007629511,-0.054682642,-0.110205054,-0.04566628,0.5916042,-1.0656807,-0.027553782,0.03771729,-0.09412947,-0.3304871,0.011595401,0.19966455,-0.2061728,-0.034245446,0.020030119
160,0.0,0.0,0.0,0.0022252947,-0.003152501,-0.009762935,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0047951476,0.008631266,0.010549325,-0.0005754177,-0.0090148775,-0.0090148775,-0.010549325,-0.016687114,-0.023592126,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.4257267,-0.019226369,-0.00030518044,-0.00030518044,0.040955216,-0.25604638,-0.34088656,-0.00030518044,-0.085755706,-0.086610205,-0.0221561,-0.0007629511,-0.0007629511,-0.0007629511,-0.044956654,-0.110367715,-0.040204298,0.6124256,-1.0954757,-0.047215674,0.051263206,-0.0900633,-0.2921709,-0.0076626264,0.20991549,-0.21652931,-0.050549917,0.0023563355
161,0.0,0.0,0.0,-0.003228859,0.00011999139,-0.00212712,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0047951476,0.008631266,0.010165713,-0.0005754177,-0.0090148775,-0.008631266,-0.010549325,-0.016303502,-0.023975737,0.0032607005,-0.017454337,-0.0090148775,-0.0032607005,-0.25604638,-0.079041734,-0.17059587,0.08514534,-0.00067139696,-0.17059587,-0.17059587,0.08514534,0.1699855,-0.0060425727,0.113466084,-0.0007629511,-0.0007629511,-0.0007629511,-0.05208312,-0.118588686,-0.04452189,0.60781,-1.0775061,-0.038897585,0.057695188,-0.09060605,-0.31719598,-0.019030582,0.17950392,-0.22193739,-0.035378687,0.004591286
162,0.0,0.0,0.0,0.001134464,0.002301653,0.003327034,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008631266,0.010165713,-0.0005754177,-0.0090148775,-0.008631266,-0.010549325,-0.016687114,-0.023975737,0.0032607005,-0.017454337,-0.0090148775,-0.0032607005,-0.085755706,-0.01373312,-0.00030518044,0.25543603,0.0892958,-0.25604638,0.1699855,0.1699855,-0.00030518044,-0.0651255,-0.074525066,-0.0007629511,-0.0007629511,-0.0007629511,-0.04969707,-0.110242486,-0.041923355,0.6059152,-1.0850024,-0.030866552,0.04947532,-0.09377152,-0.31903264,0.0034064606,0.19835676,-0.20554511,-0.03601231,0.0074893385
163,0.0,0.0,0.0,-0.008683013,0.002301653,0.013144511,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0047951476,0.008631266,0.010165713,-0.0005754177,-0.0090148775,-0.008631266,-0.010549325,-0.016687114,-0.023975737,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.085755706,0.071107045,0.08514534,-0.085755706,-0.027527276,0.1699855,-0.085755706,-0.00030518044,0.1699855,0.03558404,-0.043640804,-0.0007629511,-0.0007629511,-0.0007629511,-0.039467253,-0.12148219,-0.045007985,0.601347,-1.0679147,-0.028330225,0.05497057,-0.09164563,-0.30776402,-0.0065592066,0.19532338,-0.2101844,-0.041036338,0.0019363016
164,0.0,0.0,0.0,4.363323e-05,-0.0020616702,0.0055086953,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008631266,0.010165713,-0.0001918059,-0.0090148775,-0.008631266,-0.010549325,-0.016687114,-0.023975737,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.25543603,0.008239872,-0.00030518044,0.08514534,0.10809491,0.25543603,-0.085755706,0.08514534,-0.25604638,0.05304036,-0.16986343,-0.0007629511,-0.0007629511,-0.0007629511,-0.042613223,-0.11991295,-0.03923441,0.60907,-1.0940628,-0.027633246,0.04671835,-0.09429406,-0.29720157,0.0070947325,0.2207763,-0.19779977,-0.047216628,-0.0026364625
165,0.0,0.0,0.0,-0.003228859,0.0033924838,-0.0064904434,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008631266,0.010165713,-0.0005754177,-0.0090148775,-0.008631266,-0.010549325,-0.016303502,-0.023975737,0.0032607005,-0.017454337,-0.0090148775,-0.0032607005,0.25543603,0.045471884,-0.17059587,-0.085755706,-0.17389181,-0.00030518044,-0.17059587,-0.17059587,0.1699855,-0.071839474,0.07049668,-0.0007629511,-0.0007629511,-0.0007629511,-0.05064127,-0.11768541,-0.04610363,0.6114004,-1.0742998,-0.045143265,0.05040037,-0.0953151,-0.2980886,-0.011429122,0.20738705,-0.21828729,-0.0433141,-0.007344678
166,0.0,0.0,0.0,-0.0010471975,-0.0009708394,-0.007581274,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008631266,0.010165713,-0.0001918059,-0.0090148775,-0.008631266,-0.010549325,-0.016303502,-0.023975737,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.34027618,-0.002136263,0.25543603,-0.085755706,-0.057068743,0.08514534,0.08514534,-0.42633706,-0.17059587,0.016784925,-0.040955216,-0.0007629511,-0.0007629511,-0.0007629511,-0.051909953,-0.11085358,-0.04640036,0.61528724,-1.0690124,-0.048223253,0.0315667,-0.097320914,-0.28529948,-0.0241784,0.2166082,-0.2122913,-0.046623483,-0.0011347383
167,0.0,0.0,0.0,-0.0043196897,-0.003152501,-0.0010362893,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008631266,0.010165713,-0.0001918059,-0.0090148775,-0.008631266,-0.010549325,-0.016303502,-0.023975737,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.1699855,-0.12115663,-0.00030518044,-0.25604638,-0.027527276,0.08514534,-0.34088656,0.08514534,-0.34088656,0.1577783,0.026184482,-0.0007629511,-0.0007629511,-0.0022888533,-0.049347878,-0.120939374,-0.04451631,0.6221407,-1.0891387,-0.03881583,0.044292144,-0.09386635,-0.29048836,-0.0375218,0.2062294,-0.2203055,-0.048643127,0.0038873255
168,0.0,0.0,0.0,-0.003228859,0.0055741454,0.002236203,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008631266,0.010165713,-0.0001918059,-0.0090148775,-0.008631266,-0.010549325,-0.016303502,-0.023975737,0.0032607005,-0.017454337,-0.008631266,-0.0036443123,0.1699855,0.08087282,-0.085755706,-0.085755706,0.04901198,0.1699855,-0.34088656,-0.085755706,0.08514534,-0.12152285,-0.0221561,-0.0007629511,-0.0007629511,-0.0007629511,-0.04557123,-0.12455079,-0.054740697,0.6099822,-1.1084566,-0.03675613,0.057126828,-0.09329447,-0.29837102,-0.020201165,0.20325294,-0.21726058,-0.049518526,0.0039115846
169,0.0,0.0,0.0,-0.0021380284,0.006664976,0.0044178646,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008247654,0.010165713,-0.0005754177,-0.0090148775,-0.008631266,-0.010549325,-0.016303502,-0.023975737,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.08514534,-0.021667812,-0.00030518044,-0.5117876,0.020813307,-0.00030518044,0.1699855,-0.00030518044,0.08514534,0.17792019,0.14435035,-0.0007629511,-0.08621348,-0.0007629511,-0.0505642,-0.1311289,-0.05391562,0.61720955,-1.0761578,-0.03461815,0.05259653,-0.08641346,-0.30580634,-0.023442918,0.20371082,-0.22757185,-0.033324875,0.005283177
170,0.0,0.0,0.0,-0.003228859,0.0033924838,-0.0043087816,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0047951476,0.008247654,0.010165713,-0.0005754177,-0.0090148775,-0.008247654,-0.010549325,-0.016303502,-0.023975737,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,0.04852369,-0.00030518044,-0.25604638,0.09198138,-0.00030518044,-0.085755706,-0.17059587,-0.085755706,-0.05035477,-0.027527276,-0.0007629511,-0.0007629511,-0.0007629511,-0.05191201,-0.122770846,-0.043587342,0.6154589,-1.0882154,-0.036039684,0.04663647,-0.08380926,-0.29864773,-0.016774833,0.20566782,-0.21957646,-0.045210715,0.008078575
171,0.0,0.0,0.0,-0.0043196897,0.0077558067,-0.0064904434,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0047951476,0.008247654,0.010165713,-0.0005754177,-0.0090148775,-0.008631266,-0.010165713,-0.016303502,-0.023975737,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.34027618,-0.031433586,0.25543603,-0.25604638,-0.012756542,-0.42633706,-0.17059587,-0.00030518044,-0.00030518044,0.031555656,0.12823682,-0.0007629511,-0.0007629511,-0.0007629511,-0.050578043,-0.1216985,-0.06405394,0.615423,-1.0939364,-0.045116793,0.060862817,-0.0932668,-0.30741563,-0.033105724,0.19963638,-0.23240554,-0.043418154,0.009203583
172,0.0,0.0,0.0,-0.0010471975,0.01320996,-0.0032179507,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008247654,0.010165713,-0.0005754177,-0.0090148775,-0.008247654,-0.010165713,-0.016303502,-0.023975737,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.25604638,-0.015564202,0.25543603,-0.00030518044,-0.10272373,-0.00030518044,0.08514534,-0.25604638,0.25543603,0.03558404,-0.047669183,-0.0007629511,-0.0007629511,-0.0007629511,-0.053224683,-0.113799304,-0.05973964,0.607885,-1.0755436,-0.04392462,0.05281266,-0.09552167,-0.3118558,-0.027450899,0.18747497,-0.21546564,-0.03579724,0.009640038
173,0.0,0.0,0.0,-0.0021380284,0.006664976,0.0044178646,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008247654,0.010165713,-0.00095902954,-0.0090148775,-0.008247654,-0.010165713,-0.016303502,-0.023975737,0.0032607005,-0.017454337,-0.008631266,-0.0032607005,0.1699855,0.15960936,-0.00030518044,-0.085755706,-0.054383155,-0.17059587,0.08514534,0.08514534,-0.00030518044,0.042298008,0.16717784,-0.0007629511,-0.0007629511,-0.0007629511,-0.049060896,-0.11983609,-0.04779933,0.6133729,-1.0825732,-0.033121724,0.050099127,-0.090057,-0.30828056,-0.010741543,0.19981387,-0.22135386,-0.043327343,0.006336525
174,0.0,0.0,0.0,-0.0043196897,0.016482454,0.0044178646,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008247654,0.010165713,-0.00095902954,-0.0090148775,-0.008631266,-0.010165713,-0.016303502,-0.023975737,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.00030518044,-0.02777142,-0.00030518044,-0.34088656,0.036926832,0.34027618,0.08514534,0.25543603,-0.085755706,-0.05035477,-0.14166476,-0.0007629511,-0.0007629511,-0.0007629511,-0.050570965,-0.12196228,-0.052242436,0.6107512,-1.0932331,-0.0203854,0.04239557,-0.08060973,-0.3140762,0.019638373,0.21583904,-0.20676091,-0.04847146,0.009677276
175,0.0,0.0,0.0,0.0033161256,0.0055741454,0.0055086953,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008247654,0.010165713,-0.0005754177,-0.0090148775,-0.008247654,-0.010165713,-0.016687114,-0.023592126,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.00030518044,0.078431375,-0.085755706,0.25543603,0.002014191,-0.085755706,0.1699855,0.25543603,-0.00030518044,-0.024841689,-0.09466697,-0.0007629511,-0.0007629511,-0.0007629511,-0.048586607,-0.107746154,-0.041545946,0.6026546,-1.0935049,-0.025041372,0.043710865,-0.0938295,-0.32084274,0.031286668,0.21184635,-0.2020116,-0.042063363,0.0049467087
176,0.0,0.0,0.0,4.363323e-05,0.0055741454,-0.0053996122,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008247654,0.010165713,-0.00095902954,-0.0090148775,-0.008631266,-0.010165713,-0.016303502,-0.023208514,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.1699855,-0.08514534,-0.42633706,0.08514534,-0.04901198,0.1699855,0.1699855,-0.085755706,-0.17059587,0.0087281605,-0.16852064,-0.0007629511,-0.0007629511,-0.0007629511,-0.05518551,-0.10491672,-0.023046594,0.61897224,-1.0725958,-0.036709983,0.026690356,-0.08777955,-0.29426414,0.026070416,0.23266336,-0.19285464,-0.04447576,-0.011171818
177,0.0,0.0,0.0,0.0022252947,0.0044833147,-0.010853766,0.012273369,0.012233561,-0.99984986,-0.009782101,0.0051787593,0.008247654,0.010165713,-0.0005754177,-0.0090148775,-0.008631266,-0.010549325,-0.016303502,-0.023208514,0.0032607005,-0.017454337,-0.0090148775,-0.0032607005,-0.25604638,-0.07293812,-0.085755706,-0.25604638,0.027527276,0.1699855,-0.00030518044,-0.34088656,0.25543603,0.10406653,0.019470513,-0.0007629511,-0.0007629511,-0.0007629511,-0.059079647,-0.11579764,-0.038126875,0.60089433,-1.0325434,-0.046172287,0.03647887,-0.0856248,-0.30717826,-0.012175016,0.19663325,-0.21538886,-0.038621202,-0.0017703921
